Region,Año,Tipos_delito,Ordenado_por,Familia_delito,Grupo_delito,Subgrupo_delito,Cantidad
Coquimbo,2021,Delitos contra la propiedad no violentos,Familia de delitos,Delitos contra la propiedad no violentos,Porte de arma cortante o punzante,Otras infracciones a la ley de armas,10475
Coquimbo,2022,Delitos contra la propiedad no violentos,Familia de delitos,Delitos contra la propiedad no violentos,Porte de arma cortante o punzante,Otras infracciones a la ley de armas,14359
Coquimbo,2023,Delitos contra la propiedad no violentos,Familia de delitos,Delitos contra la propiedad no violentos,Porte de arma cortante o punzante,Otras infracciones a la ley de armas,16058
Coquimbo,2024,Delitos contra la propiedad no violentos,Familia de delitos,Delitos contra la propiedad no violentos,Porte de arma cortante o punzante,Otras infracciones a la ley de armas,16598
Coquimbo,2013,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,5905
Coquimbo,2014,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6229
Coquimbo,2015,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6146
Coquimbo,2016,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6450
Coquimbo,2017,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6546
Coquimbo,2018,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6161
Coquimbo,2019,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6251
Coquimbo,2020,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,4806
Coquimbo,2021,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,3780
Coquimbo,2022,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,5578
Coquimbo,2023,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6110
Coquimbo,2024,Robos en lugares habitados y no habitados,Grupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Otras infracciones a la ley de armas,6177
Coquimbo,2013,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,3831
Coquimbo,2014,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,4208
Coquimbo,2015,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,4026
Coquimbo,2016,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,4000
Coquimbo,2017,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,4077
Coquimbo,2018,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,3821
Coquimbo,2019,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,3638
Coquimbo,2020,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,2636
Coquimbo,2021,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,2199
Coquimbo,2022,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,3105
Coquimbo,2023,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,3332
Coquimbo,2024,Robo en lugar habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robo en lugar habitado,3406
Coquimbo,2013,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2074
Coquimbo,2014,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2021
Coquimbo,2015,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2120
Coquimbo,2016,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2450
Coquimbo,2017,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2469
Coquimbo,2018,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2340
Coquimbo,2019,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2613
Coquimbo,2020,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2170
Coquimbo,2021,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,1581
Coquimbo,2022,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2473
Coquimbo,2023,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2778
Coquimbo,2024,Robos en lugar no habitado,Subgrupo,Delitos contra la propiedad no violentos,Robos en lugares habitados y no habitados,Robos en lugar no habitado,2771
Coquimbo,2013,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2507
Coquimbo,2014,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2857
Coquimbo,2015,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2995
Coquimbo,2016,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,3203
Coquimbo,2017,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,3236
Coquimbo,2018,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2438
Coquimbo,2019,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2688
Coquimbo,2020,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2220
Coquimbo,2021,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2339
Coquimbo,2022,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,2840
Coquimbo,2023,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,3283
Coquimbo,2024,Robos de vehículos y sus accesorios,Grupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robos en lugar no habitado,3835
Coquimbo,2013,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,628
Coquimbo,2014,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,715
Coquimbo,2015,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,956
Coquimbo,2016,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,848
Coquimbo,2017,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,1263
Coquimbo,2018,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,672
Coquimbo,2019,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,653
Coquimbo,2020,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,611
Coquimbo,2021,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,573
Coquimbo,2022,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,1006
Coquimbo,2023,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,1101
Coquimbo,2024,Robo de vehículo motorizado,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de vehículo motorizado,1215
Coquimbo,2013,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,1879
Coquimbo,2014,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,2142
Coquimbo,2015,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,2039
Coquimbo,2016,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,2355
Coquimbo,2017,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,1973
Coquimbo,2018,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,1766
Coquimbo,2019,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,2035
Coquimbo,2020,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,1609
Coquimbo,2021,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,1766
Coquimbo,2022,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,1834
Coquimbo,2023,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,2182
Coquimbo,2024,Robo de objetos de o desde vehículo,Subgrupo,Delitos contra la propiedad no violentos,Robos de vehículos y sus accesorios,Robo de objetos de o desde vehículo,2620
Coquimbo,2013,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,192
Coquimbo,2014,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,191
Coquimbo,2015,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,177
Coquimbo,2016,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,272
Coquimbo,2017,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,375
Coquimbo,2018,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,341
Coquimbo,2019,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,364
Coquimbo,2020,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,332
Coquimbo,2021,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,376
Coquimbo,2022,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,530
Coquimbo,2023,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,544
Coquimbo,2024,Otros robos con fuerza en las cosas,Grupo,Delitos contra la propiedad no violentos,Otros robos con fuerza en las cosas,Robo de objetos de o desde vehículo,537
Coquimbo,2013,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,7398
Coquimbo,2014,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,7322
Coquimbo,2015,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,6578
Coquimbo,2016,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,6613
Coquimbo,2017,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,6876
Coquimbo,2018,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,6937
Coquimbo,2019,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,7087
Coquimbo,2020,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,4184
Coquimbo,2021,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,3697
Coquimbo,2022,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,4964
Coquimbo,2023,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,5539
Coquimbo,2024,Hurtos,Grupo,Delitos contra la propiedad no violentos,Hurtos,Robo de objetos de o desde vehículo,5551
Coquimbo,2013,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,206
Coquimbo,2014,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,226
Coquimbo,2015,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,273
Coquimbo,2016,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,304
Coquimbo,2017,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,370
Coquimbo,2018,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,390
Coquimbo,2019,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,412
Coquimbo,2020,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,335
Coquimbo,2021,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,283
Coquimbo,2022,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,447
Coquimbo,2023,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,582
Coquimbo,2024,Receptación,Grupo,Delitos contra la propiedad no violentos,Receptación,Robo de objetos de o desde vehículo,498
Coquimbo,2013,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,16857
Coquimbo,2014,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,17367
Coquimbo,2015,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,15659
Coquimbo,2016,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,16449
Coquimbo,2017,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,20672
Coquimbo,2018,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,27231
Coquimbo,2019,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,28848
Coquimbo,2020,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,22001
Coquimbo,2021,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,19727
Coquimbo,2022,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,18014
Coquimbo,2023,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,17001
Coquimbo,2024,Incivilidades,Familia de delitos,Incivilidades,Receptación,Robo de objetos de o desde vehículo,17543
Coquimbo,2013,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,267
Coquimbo,2014,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,227
Coquimbo,2015,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,279
Coquimbo,2016,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,279
Coquimbo,2017,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,316
Coquimbo,2018,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,347
Coquimbo,2019,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,413
Coquimbo,2020,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,319
Coquimbo,2021,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,296
Coquimbo,2022,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,373
Coquimbo,2023,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,408
Coquimbo,2024,Amenaza falta o riña,Grupo,Incivilidades,Amenaza falta o riña,Robo de objetos de o desde vehículo,324
Coquimbo,2013,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),150
Coquimbo,2014,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),120
Coquimbo,2015,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),137
Coquimbo,2016,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),133
Coquimbo,2017,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),157
Coquimbo,2018,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),157
Coquimbo,2019,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),161
Coquimbo,2020,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),177
Coquimbo,2021,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),146
Coquimbo,2022,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),183
Coquimbo,2023,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),203
Coquimbo,2024,Amenaza con armas (falta),Subgrupo,Incivilidades,Amenaza falta o riña,Amenaza con armas (falta),148
Coquimbo,2013,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,117
Coquimbo,2014,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,107
Coquimbo,2015,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,142
Coquimbo,2016,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,146
Coquimbo,2017,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,159
Coquimbo,2018,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,190
Coquimbo,2019,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,252
Coquimbo,2020,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,142
Coquimbo,2021,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,150
Coquimbo,2022,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,190
Coquimbo,2023,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,205
Coquimbo,2024,Riña Pública,Subgrupo,Incivilidades,Amenaza falta o riña,Riña Pública,176
Coquimbo,2013,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,8671
Coquimbo,2014,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,9158
Coquimbo,2015,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,7589
Coquimbo,2016,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,7927
Coquimbo,2017,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,10574
Coquimbo,2018,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,15143
Coquimbo,2019,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,14436
Coquimbo,2020,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,6685
Coquimbo,2021,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,5900
Coquimbo,2022,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,6709
Coquimbo,2023,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,6144
Coquimbo,2024,Consumo de alcohol y drogas en la vía pública,Grupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Riña Pública,6714
Coquimbo,2013,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,422
Coquimbo,2014,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,540
Coquimbo,2015,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,478
Coquimbo,2016,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,492
Coquimbo,2017,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,610
Coquimbo,2018,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,1040
Coquimbo,2019,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,717
Coquimbo,2020,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,489
Coquimbo,2021,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,362
Coquimbo,2022,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,496
Coquimbo,2023,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,589
Coquimbo,2024,Consumo de drogas en la vía pública,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Consumo de drogas en la vía pública,501
Coquimbo,2013,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,142
Coquimbo,2014,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,134
Coquimbo,2015,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,83
Coquimbo,2016,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,49
Coquimbo,2017,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,81
Coquimbo,2018,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,94
Coquimbo,2019,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,69
Coquimbo,2020,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,31
Coquimbo,2021,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,43
Coquimbo,2022,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,48
Coquimbo,2023,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,69
Coquimbo,2024,Porte de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Porte de drogas,27
Coquimbo,2013,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2014,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
Coquimbo,2015,Otras faltas a la ley de drogas,Subgrupo,Incivilidades,Consumo de alcohol y drogas en la vía pública,Otras faltas a la ley de drogas,0
